providerNumber,wageIndex
32T063,00.8588
32T065,00.8588
32T085,00.9187
32Z307,00.8588
32Z308,00.8588
320001,00.9269
320002,01.1220
320003,00.9269
320004,00.8588
320005,00.9726
320006,00.9073
320009,00.9269
320011,00.9269
320016,00.8588
320017,00.9269
320018,00.8588
320021,00.9269
320022,00.8588
320030,00.8588
320033,00.9269
320038,00.8588
320057,01.4448
320058,01.4448
320059,01.4448
320060,01.4448
320061,01.4448
320062,01.4448
320063,00.8588
320065,00.8969
320067,00.8588
320070,01.4448
320074,00.9269
320084,00.8588
320085,00.8588
320086,00.8588
320089,00.9073
320090,01.1220
321547,00.9073
321561,00.8588
321562,00.9399
321563,00.9073
321564,00.9073
321565,01.1220
322002,00.9073
322004,00.8588
323027,00.9073
323028,00.9073
323032,00.8588
324010,00.8588
324012,00.8588
324013,00.9073
324014,00.9073
327204,00.8588
33B195,01.3348
33B234,01.2211
33S006,01.2853
33S008,00.8903
33S009,01.2853
33S013,00.8640
33S014,01.2913
33S024,01.2853
33S027,01.3348
33S028,01.2853
33S030,00.8640
33S043,01.3348
33S044,00.8893
33S045,01.3348
33S046,01.2853
33S047,00.8640
33S059,01.2853
33S079,00.8640
33S080,01.2853
33S086,01.2853
33S088,01.3348
33S090,00.8702
33S094,00.9264
33S101,01.2853
33S103,00.8897
33S104,01.2853
33S106,01.3348
33S119,01.2853
33S125,00.8640
33S126,01.2853
33S127,01.2853
33S128,01.2913
33S135,01.2853
33S136,00.8640
33S141,01.3348
33S157,00.9627
33S160,01.2853
33S162,01.2853
33S169,01.2853
33S175,00.8836
33S180,00.8640
33S185,01.3348
33S191,00.8673
33S193,01.2913
33S194,01.2853
33S195,01.2913
33S196,01.2853
33S198,01.3348
33S199,01.2853
33S201,01.2853
33S202,01.2853
33S204,01.2853
33S211,00.8640
33S214,01.2853
33S215,00.8893
33S218,00.9977
33S219,01.0280
33S224,00.9966
33S226,00.8640
33S229,00.8640
33S231,01.2913
33S233,01.2853
33S234,01.2853
33S235,00.8912
33S236,01.2853
33S239,00.8640
33S240,01.2853
33S241,00.9977
33S245,00.8893
33S259,01.3348
33S261,01.2853
33S265,00.8640
33S273,01.3273
33S285,00.8640
33S331,01.3348
33S357,00.8640
33S385,01.2853
33S386,00.9864
33S393,01.3348
33S394,00.8640
33S395,01.2913
33S396,01.2853
33S397,01.2853
33S399,01.2853
33S401,01.3348
33T005,01.0280
33T013,00.8640
33T014,01.2913
33T024,01.2853
33T027,01.3348
33T044,00.8893
33T046,01.2853
33T047,00.8640
33T049,01.2211
33T056,01.2853
33T058,00.8640
33T059,01.2853
33T078,01.0280
33T090,00.8702
33T101,01.2853
33T102,01.0280
33T125,00.8640
33T126,01.2853
33T127,01.2853
33T128,01.2913
33T133,00.8640
33T157,00.9627
33T160,01.2853
33T181,01.3348
33T191,00.8673
33T199,01.2853
33T201,01.2853
33T202,01.2853
33T204,01.2853
33T211,00.8640
33T214,01.2853
33T219,01.0280
33T224,00.9966
33T226,00.8640
33T234,01.2853
33T236,01.2853
33T239,00.8640
33T241,00.9977
33T246,01.3348
33T259,01.3348
33T261,01.2853
33T279,01.0280
33T285,00.8640
33T307,00.9034
33T350,01.2853
33T394,00.8640
33T399,00.8640
33T405,01.2853
33T406,00.8640
33U008,00.8200
33U033,00.8200
33U079,00.8200
33U096,00.8200
33U103,00.8200
33U144,00.8200
33U175,00.8200
33U197,00.8200
33U211,00.8200
33U238,00.8640
33U307,00.9034
33Z309,00.8640
33Z310,00.8926
33Z316,00.9977
33Z317,00.8640
33Z318,00.8640
33Z319,00.8640
330003,00.8640
330004,00.9966
330005,01.0280
330006,01.2853
330008,00.8903
330009,01.2853
330011,00.8640
330013,00.8640
330014,01.3348
330019,01.3348
330023,01.2747
330024,01.2853
330027,01.3348
330028,01.2853
330030,00.8640
330033,00.8640
330043,01.3348
330044,00.8893
330045,01.3348
330046,01.3348
330047,00.8640
330049,01.2747
330055,01.3348
330056,01.2853
330057,00.8640
330058,00.8640
330059,01.3348
330061,01.2853
330065,01.0280
330067,01.2211
330073,00.8640
330074,00.8640
330078,01.0280
330079,01.0175
330080,01.2853
330084,00.8640
330085,00.8640
330086,01.2853
330088,01.3348
330090,00.8702
330094,01.0560
330096,00.8640
330100,01.2853
330101,01.3348
330102,01.0280
330103,00.8897
330104,01.2853
330106,01.3348
330107,01.3348
330108,00.8640
330111,01.0280
330115,00.9977
330119,01.3348
330125,00.8640
330126,01.2853
330127,01.2853
330128,01.3348
330132,00.8897
330135,01.2853
330136,00.9526
330140,00.9977
330141,01.3348
330144,00.8640
330151,00.8640
330153,00.8640
330154,01.2853
330157,00.9526
330158,01.2853
330160,01.2853
330162,01.2853
330163,01.0280
330164,00.9830
330166,00.8640
330167,01.3348
330169,01.3348
330175,00.8804
330180,00.9086
330181,01.3348
330182,01.3348
330184,01.3348
330185,01.3348
330188,01.0280
330191,00.9086
330193,01.3348
330194,01.3348
330195,01.3348
330196,01.2853
330197,00.9627
330198,01.3348
330199,01.2853
330201,01.2853
330202,01.3348
330203,00.9977
330204,01.2853
330205,01.2853
330208,01.3348
330211,00.8640
330214,01.2853
330215,00.9526
330218,00.9977
330219,01.0280
330221,01.2853
330222,00.9086
330223,00.9627
330224,01.2090
330226,00.8640
330229,00.8640
330231,01.3348
330232,00.8640
330233,01.2853
330234,01.2660
330235,00.9526
330236,01.2853
330238,00.8640
330239,00.8640
330240,01.2853
330241,00.9977
330245,00.8893
330246,01.3348
330250,01.0175
330259,01.3348
330261,01.2853
330264,01.2853
330265,00.8640
330267,01.2853
330270,01.3348
330273,01.2747
330276,00.8640
330277,00.8640
330279,01.0280
330285,00.9830
330286,01.3348
330304,01.3348
330306,01.2853
330307,00.9034
330331,01.3348
330332,01.3348
330340,01.3348
330350,01.2853
330353,01.2913
330354,01.0280
330372,01.3348
330385,01.3348
330386,01.2747
330393,01.3348
330394,00.8640
330395,01.3348
330396,01.2853
330397,01.2853
330399,01.3348
330401,01.3348
330404,01.2853
330405,01.2853
330406,00.8640
330408,00.8640
330409,00.8640
331501,00.8640
331502,01.0280
331504,01.2853
331505,00.8640
331506,00.8640
331510,00.8893
331511,00.9977
331512,00.9034
331513,00.8640
331514,00.8640
331515,00.8640
331518,01.2853
331519,01.2853
331520,01.2853
331521,01.2211
331522,01.2853
331523,00.8640
331524,00.8640
331525,01.2853
331526,00.8640
331527,01.2211
331528,00.8640
331529,01.2853
331530,01.0280
331531,00.8640
331532,01.3348
331535,01.3348
331537,01.3348
331539,00.9977
331540,00.8640
331542,01.2853
331544,01.3348
331546,01.3348
331547,00.8640
331548,00.8640
331549,00.8640
331550,00.8640
331551,01.2853
331553,00.8640
331554,00.8640
331555,00.8673
331556,00.8640
331557,00.8640
331560,01.2853
331561,01.3348
331562,01.2853
331563,01.2853
331564,01.2853
332006,01.2853
332008,01.2853
333030,01.2853
333301,01.2853
334001,00.9977
334002,01.2853
334003,00.8640
334004,01.2913
334009,01.2853
334012,00.8640
334013,01.3348
334015,01.2853
334020,00.8640
334021,00.8893
334022,01.0280
334026,01.3348
334027,01.3348
334043,01.2853
334045,00.8702
334046,00.8640
334048,01.2853
334049,00.8645
334052,01.0280
334053,01.2853
334054,01.2853
334060,01.2853
334061,01.2853
334063,01.2853
334604,01.2853
337032,00.8640
337075,00.8640
337076,00.8640
337147,01.3348
337173,00.8640
337197,01.3348
337299,01.2853
337374,01.2853
337415,00.8640
337428,01.2853
337431,01.2853
337434,01.2853
337436,01.2853
337438,01.3348
337439,01.2853
337440,01.2853
34B115,00.8239
34S001,00.9422
34S002,00.8959
34S013,00.7850
34S014,00.9158
34S015,00.9422
34S023,00.8959
34S030,00.9847
34S036,00.9413
34S037,00.8053
34S040,00.9431
34S047,00.9158
34S053,00.9422
34S061,00.9847
34S070,00.9098
34S085,00.9158
34S090,00.9413
34S091,00.8727
34S099,00.7850
34S113,00.9422
34S115,00.7992
34S116,00.8796
34S119,00.9422
34S120,00.7850
34S124,00.7850
34S141,00.8802
34S143,00.8796
34S144,00.9422
34S151,00.8046
34S155,00.9847
34S184,00.8959
34S186,00.8389
34T004,00.8727
34T008,00.7850
34T015,00.9422
34T027,00.8014
34T028,00.8239
34T040,00.9431
34T047,00.9158
34T061,00.9847
34T069,00.9524
34T091,00.8727
34T097,00.7850
34T098,00.9422
34T107,00.8586
34T113,00.9422
34T115,00.7992
34T116,00.8796
34T131,00.8149
34T132,00.7850
34T141,00.8802
34T143,00.8796
34T147,00.8586
34T155,00.9847
34U024,00.7850
340001,00.9422
340002,00.8889
340003,00.7850
340004,00.9399
340008,00.7850
340010,00.8997
340013,00.9298
340014,00.9158
340015,00.9422
340016,00.7850
340017,00.8959
340020,00.8179
340021,00.9298
340023,00.8889
340024,00.8038
340027,00.8963
340028,00.8997
340030,00.9847
340032,00.9422
340036,00.9413
340037,00.8053
340039,00.9422
340040,00.9431
340041,00.8703
340042,00.8149
340047,00.9158
340049,00.9847
340050,00.8239
340051,00.8703
340053,00.9422
340060,00.8727
340061,00.9847
340064,00.7850
340068,00.8605
340069,00.9524
340070,00.9399
340071,00.8997
340073,00.9524
340075,00.8703
340084,00.8190
340085,00.9158
340087,00.7850
340090,00.9413
340091,00.9399
340096,00.9158
340097,00.7850
340098,00.9422
340099,00.7850
340106,00.7850
340107,00.8586
340109,00.8852
340113,00.9422
340114,00.9524
340115,00.9399
340116,00.9298
340119,00.9422
340120,00.7850
340123,00.9298
340126,00.8963
340127,00.9399
340129,00.9422
340130,00.9422
340131,00.8963
340132,00.7850
340133,00.7850
340141,00.8802
340142,00.7928
340143,00.9298
340144,00.9422
340145,00.9422
340147,00.8997
340148,00.9158
340151,00.8046
340153,00.9422
340155,00.9847
340156,01.4448
340158,00.8336
340159,00.9847
340166,00.9422
340168,00.8802
340171,00.9422
340173,00.9524
340183,00.9422
340184,00.8959
340186,00.8389
340187,00.9158
340188,00.8239
341560,00.9413
341587,00.9413
341595,00.7850
341596,00.7850
341597,00.7850
342012,00.8727
342013,00.8586
342014,00.8239
342015,00.9422
342020,00.8727
343025,00.8959
343026,00.9422
343027,00.9158
344007,00.9158
344014,00.9524
344032,00.9524
344033,00.9431
344653,00.9422
35S002,01.0000
35S006,01.0000
35S011,00.9013
35S015,01.0000
35T006,01.0000
35T011,00.9013
35T019,00.9013
35U006,01.0000
350002,01.0000
350006,01.0000
350011,01.0000
350015,01.0000
350019,01.0000
350063,01.4448
350064,01.0000
350070,01.0000
351500,00.9013
351501,00.9013
351502,01.0000
351504,01.0000
351505,01.0000
351506,01.0000
351507,01.0000
351509,01.0000
351510,01.0000
351511,01.0000
351512,01.0000
352004,01.0000
352005,01.0000
354004,01.0000
354501,01.0000
354502,01.0000
354503,01.0000
36B019,00.7993
36B020,00.8829
36S002,00.7993
36S003,00.9203
36S006,00.9549
36S011,00.9256
36S013,00.8489
36S020,00.8585
36S027,00.8585
36S032,00.8489
36S035,00.9549
36S037,00.8829
36S039,00.7993
36S041,00.8829
36S044,00.7993
36S048,00.8671
36S051,00.9256
36S054,00.7993
36S055,00.8585
36S059,00.8829
36S064,00.8585
36S069,00.8671
36S076,00.9203
36S081,00.8671
36S082,00.8829
36S085,00.9549
36S087,00.8829
36S095,00.8489
36S096,00.7894
36S098,00.8829
36S100,00.9076
36S101,00.8829
36S106,00.7993
36S125,00.8585
36S131,00.7993
36S132,00.9203
36S133,00.9203
36S134,00.9203
36S137,00.8829
36S142,00.7993
36S143,00.8829
36S145,00.8829
36S147,00.7993
36S153,00.7335
36S155,00.8829
36S156,00.8896
36S161,00.7894
36S163,00.9203
36S172,00.8829
36S174,00.8823
36S175,00.7993
36S178,00.9203
36S189,00.9743
36S192,00.8829
36S211,00.7993
36S212,00.8829
36S234,00.9203
36S236,00.9203
36S239,00.8823
36T001,00.9203
36T008,00.8250
36T009,00.8713
36T010,00.7993
36T011,00.7993
36T016,00.9203
36T017,00.9549
36T025,00.8540
36T032,00.8489
36T036,00.8585
36T041,00.8829
36T051,00.9256
36T054,00.7993
36T056,00.9203
36T059,00.8829
36T064,00.8585
36T066,00.8713
36T070,00.8585
36T072,00.9549
36T076,00.9203
36T079,00.9256
36T081,00.8671
36T084,00.8585
36T085,00.9549
36T086,00.9256
36T098,00.8829
36T100,00.9076
36T112,00.8671
36T113,00.9203
36T118,00.8243
36T121,00.7993
36T141,00.7894
36T143,00.8829
36T147,00.7335
36T152,00.9549
36T155,00.8829
36T163,00.9203
36T172,00.8829
36T174,00.8823
36T175,00.8595
36T187,00.8883
36T211,00.7677
36T212,00.8829
36T218,00.9549
36T234,00.9203
36U109,00.7993
36U197,00.7993
36Z318,00.7993
36Z327,00.7993
36Z328,00.7993
360001,00.9203
360002,00.7993
360003,00.9203
360006,00.9549
360008,00.8250
360009,00.8713
360010,00.8019
360011,00.9256
360012,00.9549
360013,00.8489
360014,00.9256
360016,00.9203
360017,00.9549
360019,00.8585
360020,00.8585
360025,00.8540
360026,00.8823
360027,00.8585
360029,00.8671
360032,00.8489
360035,00.9549
360036,00.8585
360037,00.8829
360039,00.9256
360040,00.8593
360041,00.8829
360044,00.8214
360046,00.9203
360048,00.8671
360051,00.9256
360052,00.8823
360054,00.7993
360055,00.8585
360056,00.9203
360058,00.7993
360059,00.8829
360064,00.8585
360065,00.8585
360066,00.8713
360068,00.9481
360070,00.8585
360071,00.8048
360072,00.9549
360074,00.8671
360075,00.8829
360076,00.9203
360077,00.8829
360078,00.8136
360079,00.9256
360080,00.7993
360081,00.8671
360082,00.8829
360084,00.8585
360085,00.9549
360086,00.9256
360087,00.8829
360089,00.7993
360090,00.8671
360091,00.8829
360092,00.9549
360095,00.8489
360096,00.7993
360098,00.8829
360107,00.8097
360109,00.9256
360112,00.8671
360118,00.8243
360121,00.8540
360123,00.8829
360125,00.8585
360131,00.8034
360132,00.9203
360133,00.9203
360134,00.9203
360137,00.8829
360141,00.8585
360143,00.8829
360144,00.8829
360145,00.8829
360147,00.7993
360148,00.7993
360150,00.8585
360151,00.8585
360152,00.9549
360153,00.7993
360155,00.8829
360156,00.8097
360159,00.9256
360161,00.8058
360163,00.9203
360170,00.9549
360172,00.8829
360174,00.8823
360175,00.8221
360179,00.9203
360180,00.8829
360185,00.8272
360189,00.9549
360192,00.8829
360195,00.8829
360197,00.9256
360203,00.7993
360210,00.9549
360211,00.8040
360212,00.8829
360218,00.9549
360230,00.8829
360234,00.9203
360236,00.9203
360239,00.8823
360241,00.8585
360242,00.9549
360245,00.8585
360247,00.9549
360259,00.8671
360261,00.8369
360262,00.8671
360263,00.8713
360266,00.9549
360270,00.7993
360274,00.8823
360276,00.7993
360348,00.9549
360351,00.8585
360352,00.7993
360354,00.9203
360355,00.8712
360358,00.9549
360359,00.8829
360360,00.8823
360361,00.7993
360362,00.9203
360363,00.7993
360364,00.8829
360365,00.8243
361556,00.7993
361560,00.9203
361577,00.8671
361584,00.8829
361589,00.8823
361591,00.7993
361595,00.7993
361610,00.7993
361620,00.9549
361621,00.9549
361644,00.8829
361645,00.9549
361646,00.9549
361647,00.8823
361648,00.7993
361649,00.8369
361650,00.7335
361651,00.8671
361652,00.7993
361653,00.8369
361654,00.8823
361655,00.9203
361656,00.8829
361657,00.8136
361658,00.8829
361659,00.9549
361660,00.8823
361662,00.7993
361664,00.9203
361665,00.9549
361666,00.8829
361668,00.7993
361669,00.8136
361670,00.8829
362004,00.9203
362007,00.7993
362015,00.8829
362016,00.8034
362019,00.9203
362020,00.8713
362022,00.9549
362023,00.7993
362024,00.7993
362026,00.8829
362027,00.8273
362028,00.8823
362029,00.8829
362031,00.9549
362033,00.8823
362035,00.7993
362036,00.8671
362037,00.9549
362038,00.8671
363026,00.8058
363033,00.8823
363034,00.9203
363037,00.9549
363038,00.8829
363040,00.8671
363041,00.9203
363042,00.9549
363300,00.9203
363302,00.8829
363303,00.8273
363304,00.8829
363305,00.9549
363306,00.8823
364007,00.9549
364011,00.8273
364014,00.8671
364015,00.7993
364029,00.8829
364031,00.8034
364035,00.9203
364036,00.8671
364041,00.9549
364042,00.8019
364044,00.9203
364049,00.9549
364050,00.8823
364051,00.9203
364052,00.8829
364053,00.8829
364058,00.9549
364059,00.8273
364060,00.7993
364061,00.9549
364511,00.7894
364627,00.7993
364628,00.7993
364629,00.9203
364635,00.8671
368214,00.7993
368216,00.9549
368217,00.9549
368219,00.7993
368220,00.8823
368224,00.7993
368225,00.9549
368226,00.7993
368227,00.9549
368229,00.8829
368231,00.9203
368232,00.8823
368233,00.9203
368234,00.8823
368235,00.9549
368238,00.8136
368268,00.7335
37B041,00.7706
37S002,00.7706
37S006,00.7706
37S008,00.8909
37S016,00.8881
37S018,00.7822
37S019,00.7706
37S020,00.7706
37S023,00.7735
37S025,00.7823
37S034,00.7706
37S037,00.8909
37S039,00.8643
37S047,00.7706
37S056,00.7706
37S057,00.8643
37S089,00.7706
37S093,00.8909
37S094,00.8909
37S097,00.7706
37S099,00.7706
37S178,00.7706
37S237,00.7723
37T001,00.8643
37T008,00.8909
37T018,00.7822
37T019,00.7706
37T020,00.7706
37T023,00.7735
37T025,00.7823
37T026,00.8881
37T028,00.8909
37T029,00.7706
37T034,00.7706
37T037,00.8909
37T047,00.7706
37T049,00.7706
37T056,00.7706
37T089,00.7706
37T091,00.8643
37T093,00.8909
37T097,00.7706
37T106,00.8909
37U015,00.7706
37U022,00.7706
37U030,00.7706
37U057,00.8643
37U083,00.7706
37U097,00.7706
37U112,00.7648
37U139,00.7706
37U237,00.7706
370001,00.8909
370002,00.8425
370004,00.7706
370006,00.8425
370008,00.8909
370011,00.8909
370013,00.8909
370014,00.8025
370015,00.8643
370016,00.8881
370018,00.8643
370019,00.7706
370020,00.8909
370022,00.8106
370023,00.7735
370025,00.8643
370026,00.8881
370028,00.8909
370029,00.8909
370030,00.7706
370032,00.8909
370034,00.8643
370037,00.8909
370039,00.8643
370041,00.8643
370047,00.8909
370049,00.8909
370051,00.7706
370054,00.8909
370056,00.7706
370057,00.8643
370065,00.7723
370072,00.7706
370078,00.8643
370083,00.7706
370089,00.7706
370091,00.8643
370093,00.8909
370094,00.8909
370097,00.8909
370099,00.8909
370100,00.7706
370103,00.7706
370106,00.8909
370112,00.7706
370113,00.8000
370114,00.8909
370139,00.7706
370149,00.8909
370153,00.7756
370156,00.7919
370158,00.8909
370166,00.8643
370169,00.7741
370170,01.4448
370171,01.4448
370172,01.4448
370173,01.4448
370178,00.7706
370180,01.4448
370183,00.8643
370190,00.8643
370192,00.8909
370199,00.8909
370201,00.8909
370202,00.8643
370203,00.8909
370206,00.8909
370210,00.8643
370211,00.8909
370212,00.8909
370214,00.7919
370215,00.8909
370216,00.8643
370218,00.8643
370220,00.8909
370222,00.8909
370225,00.8909
370227,00.8643
370228,00.8643
370229,00.7706
370233,00.8643
370234,00.8909
370235,00.8643
370236,00.8909
370237,00.7723
370239,00.7706
371500,00.7706
371514,00.7706
371622,00.7706
371625,00.7706
371641,00.8909
371677,00.8643
371678,00.7706
371685,00.8909
371689,00.8643
371692,00.7706
371694,00.8909
371695,00.7706
371696,00.7706
371697,00.8643
371698,00.7706
371700,00.8643
372004,00.8909
372007,00.8643
372009,00.8909
372016,00.8881
372018,00.8643
372019,00.8102
372022,00.7823
372023,00.8643
373025,00.8909
373033,00.8909
373035,00.8643
374012,00.8643
374020,00.8643
374021,00.8643
374023,00.8909
374024,00.8643
374025,00.8909
374026,00.8643
377722,00.7706
377723,00.7706
377724,00.7706
377725,00.8909
377726,00.7706
38S007,01.1888
38S014,01.0861
38S017,01.1888
38S018,01.0731
38S033,01.1883
38S047,01.1321
38S051,01.0746
38S060,01.1888
38S061,01.1888
38S071,01.1888
38S082,01.1888
38T001,01.0634
38T017,01.1888
38T018,01.0731
38T027,01.0634
38T033,01.1883
38T047,01.1321
38T051,01.0746
38T061,01.1888
38T071,01.1888
38T075,01.0731
38U001,01.0634
38U056,01.0746
380001,01.1786
380002,01.0650
380004,01.1888
380005,01.0731
380007,01.1888
380009,01.1888
380014,01.0634
380017,01.1888
380018,01.2500
380020,01.1883
380021,01.1888
380022,01.1083
380025,01.1888
380027,01.1760
380029,01.0836
380033,01.1883
380037,01.1888
380038,01.1888
380040,01.0634
380047,01.1321
380050,01.0634
380051,01.1786
380052,01.0634
380056,01.0836
380060,01.1888
380061,01.1888
380071,01.1888
380075,01.2500
380082,01.1888
380089,01.1888
380090,01.1760
380091,01.1888
380102,01.1883
380103,01.1888
381500,01.1888
381501,01.1883
381502,01.1888
381503,01.1888
381505,01.1888
381506,01.0731
381507,01.1888
381509,01.0634
381510,01.1888
381512,01.1321
381514,01.1888
381515,01.1321
381516,01.0746
381517,01.0634
381518,01.0634
381519,01.0861
381520,01.0634
381521,01.0634
381522,01.0634
381523,01.0634
381524,01.0634
381525,01.0634
381526,01.0634
381527,01.0731
381528,01.0634
381529,01.1883
381530,01.0634
381533,01.0634
381534,01.0634
381535,01.0634
381536,01.1883
381538,01.0634
381539,01.1321
381540,01.0634
381541,01.0634
381542,01.1321
381543,01.0634
381545,01.0634
381546,01.0634
381547,01.1888
381548,01.1888
381550,01.0731
381551,01.0634
381552,01.0634
381553,01.1888
381554,01.0634
381555,01.1888
381556,01.1888
381557,01.0746
381558,01.1888
381559,01.1888
382004,01.1888
384012,01.1888
387154,01.1321
387155,01.0634
387159,01.0634
39B006,00.8657
39B115,01.0871
39B142,01.0307
39S001,00.8541
39S003,00.9086
39S004,00.9309
39S006,00.9086
39S008,00.8013
39S009,00.7894
39S026,01.0871
39S027,01.0871
39S030,00.8416
39S032,00.8411
39S036,00.8411
39S037,00.8411
39S039,00.7894
39S042,00.8411
39S044,00.9843
39S046,00.9476
39S048,00.7894
39S052,00.8350
39S056,00.8425
39S061,00.9234
39S070,00.9915
39S072,00.9086
39S076,01.0211
39S079,00.8023
39S084,00.7894
39S091,00.7894
39S097,01.0307
39S101,00.9461
39S110,00.8257
39S113,00.7894
39S116,01.0307
39S119,00.8541
39S123,01.0307
39S133,00.9534
39S139,00.9915
39S142,01.0871
39S147,00.8411
39S150,00.7978
39S151,01.1747
39S156,01.0871
39S157,00.8411
39S162,00.9820
39S164,00.8411
39S168,00.8411
39S173,00.8029
39S174,01.0871
39S180,01.0871
39S194,00.9534
39S197,00.9534
39S198,00.7894
39S201,01.0304
39S223,01.0871
39S225,00.9423
39S226,01.0871
39S228,00.8411
39S231,01.0307
39S256,00.9309
39S265,00.8411
39S267,00.8411
39S268,00.9936
39S278,01.0307
39S290,01.0871
39S304,01.0871
39T002,00.8411
39T009,00.7894
39T013,00.8191
39T016,00.8013
39T027,01.0871
39T028,00.8411
39T030,00.8416
39T032,00.8411
39T037,00.8411
39T041,00.8411
39T042,00.8411
39T044,00.9843
39T045,00.8751
39T049,00.9820
39T057,00.9915
39T058,00.9309
39T061,00.9234
39T066,00.9437
39T073,01.0112
39T081,01.0871
39T086,00.8350
39T090,00.8411
39T091,00.7894
39T093,00.7894
39T100,00.9423
39T102,00.8411
39T107,00.8411
39T110,00.8257
39T111,01.0871
39T113,00.7894
39T123,01.0871
39T125,00.8316
39T127,01.0211
39T133,00.9534
39T137,00.8541
39T142,00.9915
39T145,00.8411
39T147,00.8411
39T151,01.1747
39T156,01.0871
39T157,00.8411
39T160,00.8411
39T162,00.9820
39T163,00.8411
39T164,00.8411
39T173,00.8029
39T174,01.0871
39T180,01.0871
39T185,00.8541
39T194,00.9534
39T198,00.7894
39T201,01.0304
39T203,00.9915
39T204,01.0871
39T225,00.9234
39T226,01.0871
39T231,01.0307
39T258,00.9915
39T265,00.8411
39T267,00.8411
39T270,00.8541
39T286,00.9915
39T304,01.0871
39T327,00.9476
39T328,00.8411
39U008,00.7894
39U039,00.7894
39U052,00.7894
39U056,00.7894
39U093,00.7894
39U104,00.8411
39U125,00.7894
39U130,00.8069
39U138,00.7894
39U146,00.7894
39U150,00.7894
39U199,00.7894
39U236,00.7894
390001,00.9150
390002,00.8411
390003,00.9086
390004,00.9461
390006,00.9086
390008,00.8013
390009,00.8442
390012,01.0307
390013,00.9309
390016,00.8272
390019,00.9534
390025,01.0871
390026,01.0871
390027,01.0871
390028,00.8411
390030,00.9512
390031,00.9512
390032,00.8411
390035,01.0871
390036,00.8411
390037,00.8411
390039,00.7894
390041,00.8411
390042,00.8411
390044,00.9915
390045,00.9223
390046,00.9585
390048,00.9223
390049,01.0956
390050,00.8411
390052,00.8350
390056,00.8425
390057,01.0871
390058,00.9461
390061,00.9234
390062,01.0112
390063,00.8442
390065,01.1386
390066,00.9437
390067,00.9585
390068,00.9234
390070,01.0871
390071,00.9223
390072,00.9086
390073,01.0112
390076,01.0211
390079,00.8570
390080,01.0871
390081,01.0871
390084,00.8657
390086,00.8350
390090,00.8411
390091,00.8272
390093,00.7894
390096,00.9915
390097,01.0307
390100,00.9461
390101,00.9476
390102,00.8411
390104,00.7894
390107,00.8411
390110,00.8257
390111,01.0871
390112,00.7894
390113,00.7993
390114,00.8411
390115,01.0871
390116,01.0307
390117,00.8466
390118,00.7894
390119,00.9150
390123,01.0307
390125,00.8316
390127,01.0211
390130,00.7894
390132,01.0871
390133,01.0956
390137,00.9150
390138,01.1747
390139,01.0871
390142,01.0871
390145,00.8411
390146,00.8442
390147,00.8411
390150,00.7978
390151,01.1747
390153,01.0871
390156,01.0871
390157,00.8411
390160,00.8411
390162,01.0956
390163,00.8411
390164,00.8411
390168,00.8411
390173,00.8029
390174,01.0871
390178,00.7894
390179,01.0211
390180,01.0871
390183,00.9512
390184,00.8411
390185,00.9150
390192,00.8541
390194,00.9534
390195,01.0871
390196,01.0871
390197,00.9534
390198,00.7894
390199,00.7894
390201,01.0304
390203,01.0871
390204,01.0871
390211,00.8585
390217,00.8411
390219,00.8411
390220,01.0211
390222,01.0871
390223,01.0871
390225,00.9234
390226,01.0871
390228,00.8411
390231,01.0307
390233,00.9476
390236,00.8023
390237,00.9150
390256,00.9585
390258,01.0871
390263,00.9534
390265,00.8411
390266,00.7894
390267,00.8411
390268,01.0112
390270,01.0956
390272,01.0307
390278,01.0307
390290,01.0871
390302,01.0871
390304,01.0871
390307,00.7894
390312,01.0871
390314,00.9534
390316,00.9915
390321,00.9534
390322,01.0871
390323,00.8411
390324,01.0307
390325,00.9476
390326,00.9820
390327,00.9476
390328,00.8411
390329,01.0307
390330,01.0304
390331,01.0871
391500,00.8541
391501,01.0871
391502,01.0871
391504,00.8411
391505,01.0112
391507,00.8411
391508,00.8541
391510,00.7894
391511,00.7894
391513,00.8751
391514,01.0871
391515,00.9134
391518,00.9936
391519,00.8411
391521,00.9534
391522,01.0871
391523,00.7894
391524,01.0871
391530,00.9309
391531,01.0112
391532,00.8541
391533,00.7894
391535,00.9534
391536,00.9785
391537,00.7894
391538,01.0871
391539,00.7993
391540,00.7894
391541,00.7894
391542,00.7894
391543,00.8541
391544,01.0871
391545,00.7894
391546,01.0871
391548,00.9461
391550,00.7894
391551,00.7894
391552,00.9461
391555,00.7894
391557,01.0871
391558,00.8411
391559,01.0871
391561,00.9437
391562,00.7894
391564,00.7894
391566,00.7894
391567,01.0871
391570,01.0871
391572,00.8541
391573,01.0871
391574,01.0871
391575,00.7894
391576,00.7894
391581,00.7894
391583,01.0871
391589,00.9309
391590,01.0871
391592,00.8541
391593,01.0871
391595,00.8541
391597,01.0871
391598,00.7894
391604,01.0871
391605,00.7894
391606,00.9309
391608,00.8411
391610,00.8411
391612,00.8411
391615,00.8411
391616,01.0871
391617,00.8411
391620,00.7894
391621,00.7894
391625,00.7894
391629,00.8411
391634,00.8411
391637,00.9534
391638,00.9461
391641,00.8411
391642,00.7894
391643,01.0871
391644,00.7894
391645,00.7894
391648,00.7894
391649,01.0871
391651,00.9785
391652,01.0871
391654,01.0871
391656,00.8541
391657,01.0112
391658,00.8751
